2017-12-28,362,291.98,17.1798,13.8566,1.4384287964254399
2017-12-30,364,292.77,19.3024,15.7498,1.5811421512790778
2017-12-31,365,293.23,18.2511,15.2611,1.4211640428455408
2017-12-11,345,292.97,18.222,14.6465,1.5382532956483184
2017-12-8,342,294.53,19.5717,16.0483,1.5968274151674813
2017-12-29,363,292.35,17.9138,15.9948,1.1416280352329096
2017-12-7,341,295.15,21.3578,18.1903,1.6009014663725545
2017-12-9,343,293.97,19.3665,16.0469,1.542523166490535
2017-12-24,358,290.98,24.1594,13.8465,2.789405601031972
2018-1-1,1,293.74,19.6401,15.3777,1.7368002548528068
2018-1-2,2,294.29,18.8052,17.1568,1.0965659998643984
2018-1-3,3,294.89,21.5303,17.6059,1.7706111289854751
2017-12-13,347,292.15,16.0068,14.2372,1.0377796497208944
2018-1-4,4,295.53,21.0105,18.2686,1.4860502456942564
2018-1-5,5,296.22,20.8949,18.7808,1.3148537276719476
2018-1-6,6,296.95,21.0515,18.798,1.363998759532323
2018-1-8,8,298.55,21.4887,8.47115,2.863948159110141
2018-1-7,7,297.73,21.2088,19.017,1.3554564178439805
2018-1-9,9,299.41,13.3176,7.99011,1.5949395630674479
2018-1-11,11,301.25,17.3116,12.9032,1.6882494495727678
2018-1-12,12,302.24,18.6225,12.7545,1.9886950033937227
2018-1-15,15,305.42,19.4488,14.9346,1.8417403689355154
2018-1-13,13,303.26,18.9201,13.5178,1.944916131907074
2018-1-14,14,304.32,16.8225,14.2726,1.3144119421571245
2018-1-10,10,300.31,14.651,12.0525,1.223176412312062
2018-1-16,16,306.56,19.5216,16.4278,1.5646352114237985
2018-1-20,20,311.47,22.2501,18.4587,1.8768784518988517
2018-1-23,23,315.49,26.1703,18.8029,2.798200524181083
2018-1-25,25,318.33,25.6229,19.9959,2.487242293066531
2018-1-18,18,308.94,22.1717,18.1449,1.9086944917839912
2018-1-22,22,314.12,24.6155,18.3801,2.5001811716721387
2018-1-27,27,321.28,18.6825,14.29,1.8725570495446722
2018-1-26,26,319.79,22.5125,18.3167,2.03037884869749
2018-1-28,28,322.79,14.3219,10.1256,1.6102516975391616
2018-1-21,21,312.78,22.9367,19.303,1.8821756981196742
2018-1-19,19,310.19,27.5927,18.4076,3.111050000708724
2018-1-24,24,316.9,23.5601,19.6378,2.0056390884801707
2018-1-17,17,307.73,21.7813,17.5143,1.9307807536986072
2018-2-2,33,330.71,14.7346,11.3236,1.5273006183929008
2018-2-6,37,337.4,15.8829,10.3505,1.9900797955647878
2018-1-29,29,324.33,12.5508,8.91671,1.4309332767632323
2018-1-31,31,327.48,13.804,9.97824,1.5425729701733806
2018-2-1,32,329.08,17.4369,10.9383,2.1765494697099066
2018-2-3,34,332.35,17.8764,11.3171,2.2366672000983576
2018-1-30,30,325.89,12.7043,8.51447,1.5371157116601892
2018-2-5,36,335.7,14.2507,10.3485,1.6189831243953285
2018-2-4,35,334.02,15.8914,10.5999,1.9348091079057061
2018-2-7,38,339.11,14.8734,11.5694,1.5509489532186393
2018-2-8,39,340.83,18.7656,10.6176,2.563952156176318
2018-2-12,43,347.85,14.8707,13.0029,1.2237587846450844
2018-2-16,47,355.0,23.2075,18.9351,2.313496600481571
2018-2-17,48,356.8,23.9411,17.7775,2.7776118040059834
2018-2-10,41,344.32,18.2857,14.4383,1.8713917150661747
2018-2-19,50,360.4,23.8725,19.9119,2.309117002059446
2018-2-18,49,358.6,23.1949,18.3048,2.4795184375985344
2018-2-20,51,362.21,24.1385,20.6699,2.1998064193644695
2018-2-9,40,342.57,18.9807,10.7987,2.5981576194311766
2018-2-14,45,351.41,20.4489,14.8259,2.3951653626806797
2018-2-15,46,353.2,22.5705,16.9568,2.549697008106667
2018-2-13,44,349.63,18.9885,13.5751,2.2487530594181613
2018-2-11,42,346.08,15.6363,12.7687,1.521231074787687
2018-2-21,52,364.01,24.7982,20.1613,2.5608812487358934
2018-2-23,54,367.61,16.5055,13.9821,1.565113528008353
2018-2-24,55,369.41,18.3959,15.4379,1.7890569488162082
2018-2-22,53,365.81,20.572,13.7563,2.7083779878222947
2018-2-26,57,372.99,20.2478,17.8326,1.7320930207289977
2018-2-27,58,374.78,21.5668,18.0042,2.156531294653111
2018-2-28,59,376.55,26.1301,20.3375,3.0163147191004196
2018-2-25,56,371.21,19.7342,16.8019,1.8596106490567137
2018-3-2,61,380.08,25.4188,21.3563,2.5592526266507067
2018-3-1,60,378.32,25.6596,20.4097,2.871039371777877
2018-3-3,62,381.83,24.7412,22.1728,2.0477386022716417
2018-3-7,66,388.71,26.8417,15.3086,4.162423973580217
2018-3-9,68,392.08,25.23,14.5643,3.91519487270087
2018-3-12,71,397.02,21.4997,18.9125,1.9685941362241908
2018-3-13,72,398.63,23.253,19.4764,2.460881902042342
2018-3-14,73,400.23,24.3825,19.9947,2.719222497226733
2018-3-15,74,401.81,25.8836,20.2321,3.1655823133408942
2018-3-8,67,390.4,21.842,15.517,2.9051224679050303
2018-3-5,64,385.29,29.3207,22.8129,3.4971663006653855
2018-3-6,65,387.01,27.6387,22.6318,3.015755550998131
2018-3-10,69,393.74,22.8835,14.9752,3.2986773747871005
2018-3-4,63,383.57,27.2104,22.1471,2.9737789653091466
2018-3-11,70,395.39,22.583,15.2676,3.1855583641163188
2018-3-16,75,403.37,23.0805,20.9296,1.9099736370454745
2018-3-17,76,404.91,25.3339,20.8421,2.846033908457937
2018-3-25,84,416.2,23.4058,20.6234,2.2419695472032197
2018-3-26,85,417.88,26.1055,20.7521,3.233274833691073
2018-3-27,86,419.21,27.3254,21.0155,3.5847757415050125
2018-3-28,87,420.52,26.205,21.4519,3.0955716897642502
2018-3-29,88,421.81,27.3715,22.1152,3.3370608234206185
2018-3-30,89,423.07,27.7965,21.5567,3.6410178350387636
2018-3-31,90,424.31,28.804,21.5626,3.98079474280599
2018-4-1,91,425.53,28.7532,21.2999,4.03546020327975
2018-4-2,92,426.72,29.6541,21.885,4.203266463014961
2018-4-3,93,427.89,28.2069,21.8789,3.7404144533590347
2018-4-4,94,429.04,27.9261,22.5909,3.4610472382284168
2018-3-23,82,413.75,24.9727,18.1951,3.440885237485944
2018-3-24,83,415.15,24.6471,20.098,2.8851784402798506
2018-4-5,95,430.16,27.478,22.1629,3.4283035497243253
2018-4-6,96,431.26,25.9317,17.623,3.9905055891013435
2018-4-7,97,432.33,22.589,15.1111,3.5144329743794613
2018-4-8,98,433.38,26.0997,15.3625,4.438142968680063
2018-3-21,80,410.88,25.8853,17.3783,3.8328808156827505
2018-4-10,100,435.41,24.7328,20.4442,2.953856464771736
2018-3-19,78,407.94,27.0671,19.6869,3.7013534064578484
2018-4-9,99,434.4,26.3267,17.9948,4.064161578276924
2018-3-20,79,409.42,28.3238,17.8922,4.387612430399247
2018-3-22,81,412.33,24.8107,17.8224,3.45833247058588
2018-3-18,77,406.43,22.9114,21.7277,1.4389249011614857
2018-4-11,101,436.38,26.2541,22.2917,2.964298523291651
2018-4-13,103,438.27,26.0479,24.6019,1.8434420315399829
2018-4-14,104,439.17,25.7027,20.5324,3.314176648853263
2018-4-15,105,440.05,22.3889,18.2181,2.777487234388107
2018-4-16,106,440.91,24.8773,18.6329,3.534868703729545
2018-4-17,107,441.75,28.151,19.5059,4.385582684942857
2018-4-18,108,442.56,28.774,19.9048,4.504828110318621
2018-4-19,109,443.35,26.1957,21.5583,3.2274233425510332
2018-4-12,102,437.34,26.5497,23.8872,2.4899708405885703
2018-4-20,110,444.11,29.271,23.3566,3.8645227019071418
2018-4-28,118,449.44,26.5456,23.0983,2.8848289718438473
2018-4-29,119,450.0,28.3986,23.5549,3.5165770912958436
2018-4-30,120,450.55,32.1215,24.2378,4.717905025863976
2018-5-1,121,451.08,33.0661,25.7707,4.666216523283455
2018-5-2,122,451.59,29.6238,22.6472,4.250669075765085
2018-5-3,123,452.08,31.1211,23.446,4.579846433955255
2018-5-4,124,452.55,31.9981,25.6317,4.317315440828102
2018-5-5,125,453.0,30.7523,23.5213,4.439918717792377
2018-5-6,126,453.43,32.6948,26.7601,4.258235179371725
2018-5-7,127,453.85,37.6193,27.4737,5.903315389554772
2018-5-8,128,454.25,35.8243,27.2245,5.329376674445215
2018-5-9,129,454.62,33.5961,23.8214,5.361797620210625
2018-5-10,130,454.99,30.7622,24.5495,4.181261411738109
2018-5-11,131,455.33,30.9075,24.0835,4.369948577679322
2018-5-12,132,455.66,32.6178,22.4333,5.346004733164801
2018-5-13,133,455.98,30.9797,24.5525,4.272421132192388
2018-5-14,134,456.27,33.555,25.792,4.895121246385432
2018-5-15,135,456.56,34.1882,26.6097,4.91363122003226
2018-4-27,117,448.85,26.4526,22.4412,3.080488241968102
2018-5-16,136,456.82,34.5687,27.1503,4.910699610987843
2018-5-17,137,457.08,35.3818,27.0257,5.251687102473691
2018-5-18,138,457.32,35.6451,23.6058,6.103905026686236
2018-5-19,139,457.54,35.6701,26.8552,5.405853334849178
2018-5-20,140,457.75,34.0179,27.0826,4.727539836809128
2018-5-21,141,457.95,33.3259,27.1243,4.442359599515896
2018-5-22,142,458.14,33.7443,27.0318,4.63932937901951
2018-5-23,143,458.32,35.0004,27.4322,5.012808673127369
2018-5-24,144,458.48,34.01,27.4991,4.607298342547173
2018-5-25,145,458.63,36.8411,27.5748,5.662786441542101
2018-5-26,146,458.77,36.5803,26.0568,5.929200618849014
2018-5-27,147,458.9,35.0238,23.3339,5.9786252403699764
2018-5-28,148,459.02,28.1677,24.1083,3.2959325160819026
2018-5-29,149,459.13,34.182,25.2205,5.295494946041536
2018-5-30,150,459.22,34.1091,27.8351,4.55029969226215
2018-5-31,151,459.31,33.8169,27.8865,4.413889013228146
2018-6-1,152,459.39,33.127,24.9711,4.985328333707589
2018-6-2,153,459.47,34.3605,26.2398,5.108293226253127
2018-6-3,154,459.53,34.4129,27.1527,4.879172771112727
2018-6-5,156,459.63,31.9803,25.5622,4.3985040480720805
2018-6-6,157,459.67,35.5916,26.7943,5.417887044611629
2018-6-7,158,459.7,37.3958,28.1819,5.725673142585257
2018-6-8,159,459.72,38.1682,28.7018,5.8779793830911915
2018-6-9,160,459.74,36.4456,27.0678,5.659012426686646
2018-6-10,161,459.75,36.268,25.8218,5.887021543107297
2018-6-11,162,459.75,36.1574,23.9033,6.243692426508333
2018-6-12,163,459.74,34.6789,27.738,4.8146713395428735
2018-6-13,164,459.73,37.1454,28.2398,5.618723562083167
2018-6-14,165,459.72,34.6954,22.365,6.066268794419512
2018-6-15,166,459.69,33.3481,23.4937,5.40995984359084
2018-6-16,167,459.67,33.4993,26.1544,4.812452513334376
2018-6-17,168,459.63,32.3498,26.6356,4.214593460889524
2018-6-18,169,459.59,33.5227,28.293,4.152249225629862
2018-6-19,170,459.54,36.3842,29.0226,5.107466641092227
2018-6-20,171,459.49,38.4781,25.0261,6.773405125663435
2018-6-21,172,459.43,37.4028,28.268,5.702937490079422
2018-6-22,173,459.37,37.9456,29.2658,5.64292476527041
2018-4-23,113,446.27,28.6332,24.4935,3.2672469045551464
2018-4-21,111,444.85,29.4801,24.526,3.598148251927951
2018-6-23,174,459.3,36.7428,29.4597,5.1175079223458315
2018-4-25,115,447.6,25.0605,21.8712,2.6754944450945004
2018-4-24,114,446.95,29.684,25.4557,3.382086226255508
2018-4-22,112,445.57,28.0921,24.2733,3.1062526717105214
2018-6-24,175,459.23,33.7316,28.5413,4.15273709238792
2018-6-25,176,459.15,32.0213,26.2553,4.197539176469475
2018-4-26,116,448.23,28.6296,22.1356,4.0007493574284005
2018-6-27,178,458.97,29.86,24.6557,3.8265854872091456
2018-6-28,179,458.88,35.1863,26.5261,5.3293810413600236
2018-6-26,177,459.06,31.0558,24.926,4.221310308986133
2018-6-29,180,458.77,36.7002,28.4499,5.384196053926626
2018-6-30,181,458.67,37.5349,28.9654,5.559690216715664
2018-6-4,155,459.58,35.4223,24.9388,5.791018957821551
2018-7-2,183,458.43,39.2914,30.301,5.8639789154454185
2018-7-1,182,458.55,38.1157,29.6444,5.594485442085839
2018-7-3,184,458.31,39.1329,30.7248,5.683711968280497
2018-7-4,185,458.17,39.4347,30.4991,5.861726939250015
2018-7-5,186,458.04,39.6046,29.5831,6.162055107920854
2018-7-7,188,457.74,33.834,27.34,4.5780359441593435
2018-7-8,189,457.58,32.3817,27.4689,3.926049196263854
2018-7-9,190,457.41,32.3861,24.6432,4.781359083689368
2018-7-6,187,457.89,38.4585,29.1176,5.855717632539838
2018-7-10,191,457.24,34.4633,26.2199,5.1261748699333385
2018-7-11,192,457.06,36.6277,27.5881,5.562789322690507
2018-7-12,193,456.87,37.4989,27.4798,5.898729940713435
2018-7-14,195,456.47,33.2207,24.2179,5.1678477037711295
2018-7-15,196,456.26,29.6115,26.0802,3.1743623262866096
2018-7-13,194,456.68,32.9384,26.4962,4.467415469365905
2018-7-16,197,456.04,31.9452,27.1839,3.822914806049514
2018-7-17,198,455.81,32.0742,26.6922,4.04686373790231
2018-7-18,199,455.56,32.4209,25.8515,4.445205645850577
2018-7-20,201,455.06,29.7717,24.4126,3.835840078043232
2018-7-19,200,455.32,28.5224,26.0917,2.5971816572568622
2018-7-21,202,454.79,28.8156,24.7371,3.3207879077269085
2018-7-29,210,452.23,30.6864,25.8787,3.706295533295385
2018-7-30,211,451.85,32.8494,24.9904,4.800155756320944
2018-7-31,212,451.46,33.1488,24.3815,5.048806327108759
2018-8-1,213,451.06,33.3056,26.3001,4.6095903660990825
2018-8-2,214,450.65,30.7135,25.2945,3.8974257576969684
2018-8-3,215,450.22,33.5024,25.1391,4.976239908811961
2018-8-4,216,449.77,29.2432,25.2069,3.2999845087594735
2018-8-5,217,449.31,30.5836,25.5715,3.7431019798364766
2018-8-6,218,448.84,34.3908,26.5048,4.932566503986942
2018-8-7,219,448.35,33.3623,26.9967,4.402182657767488
2018-7-27,208,452.94,31.5863,25.2387,4.277405358945305
2018-7-28,209,452.59,30.26,25.4124,3.6885299251367583
2018-8-9,221,447.32,35.21,25.8301,5.369332385364607
2018-8-10,222,446.78,35.3338,27.3483,5.032278947619341
2018-8-11,223,446.23,37.0919,27.1048,5.707424074529288
2018-7-25,206,453.6,33.064,25.3242,4.8101292472671355
2018-7-26,207,453.27,32.0006,25.8932,4.247305192063921
2018-8-12,224,445.65,34.913,25.36,5.355568955916666
2018-7-22,203,454.51,34.8603,25.6692,5.371917946636328
2018-8-8,220,447.84,33.9546,26.8593,4.664374492186475
2018-7-23,204,454.21,35.9201,27.0231,5.414403856020102
2018-7-24,205,453.91,34.5569,27.2676,4.842017414005226
2018-8-13,225,445.06,37.1547,26.6936,5.8056400017259735
2018-8-21,233,439.7,31.5962,26.4893,3.7753134908023407
2018-8-22,234,438.94,35.39,26.4057,5.196758842609641
2018-8-23,235,438.17,35.7249,26.5763,5.262031855715185
2018-8-24,236,437.37,36.1594,23.8855,5.943572941438578
2018-8-25,237,436.56,35.5493,26.403,5.223356568063516
2018-8-26,238,435.73,34.7265,26.4931,4.90925795132396
2018-8-27,239,434.87,36.2234,25.644,5.59106893528288
2018-8-28,240,433.99,27.4895,24.6591,2.598300189717528
2018-8-29,241,433.1,27.5764,24.8429,2.5560605157015885
2018-8-30,242,432.18,28.5734,25.5561,2.731836213278302
2018-8-31,243,431.25,32.6626,27.3948,3.8397930477888105
2018-8-17,229,442.53,28.868,25.665,2.895012957996563
2018-8-15,227,443.83,30.6358,25.299,3.806175887209591
2018-9-1,244,430.29,34.2734,27.1377,4.522165706057485
2018-9-2,245,429.31,28.7192,24.0346,3.329492132303303
2018-8-16,228,443.19,30.8838,25.7954,3.7413634032397836
2018-8-19,231,441.15,36.4322,27.1705,5.401328973828084
2018-8-14,226,444.46,34.2921,24.6149,5.299281817645921
2018-8-18,230,441.85,30.8882,26.3646,3.5388117453624495
2018-9-3,246,428.31,28.2597,24.7095,2.898763902111146
2018-8-20,232,440.44,36.6306,28.3814,5.161642850649861
2018-9-5,248,426.25,35.1745,27.7418,4.642920903139796
2018-9-6,249,425.19,35.9239,27.9418,4.845743990647613
2018-9-4,247,427.29,34.1898,26.1026,4.725540695169108
2018-9-10,253,420.73,32.0787,25.2656,4.139464108998814
2018-9-12,255,418.38,33.5213,26.8623,4.202599032783779
2018-9-15,258,414.69,34.6735,26.9865,4.535046735232857
2018-9-17,260,412.14,30.0726,23.9985,3.6938880678937474
2018-9-7,250,424.1,36.13,25.8938,5.372035337826379
2018-9-19,262,409.5,30.1918,23.4934,3.8376416549571783
2018-9-20,263,408.16,34.1936,25.409,4.670740557020596
2018-9-16,259,413.43,35.4686,28.0733,4.520459907393004
2018-9-21,264,406.79,34.6474,25.9837,4.672861613462013
2018-9-8,251,423.0,29.2201,25.3275,3.0511244631652445
2018-9-18,261,410.83,30.4415,22.5442,4.147731045806808
2018-9-13,256,417.17,33.1702,24.5385,4.637980042652358
2018-9-9,252,421.88,31.1912,23.8918,4.191832268918028
2018-9-14,257,415.94,33.3357,25.2641,4.51446179995803
2018-9-11,254,419.56,32.3965,26.5684,3.8844813466013624
2018-9-22,265,405.41,34.7653,26.6356,4.547293425542112
2018-9-23,266,404.01,35.4621,26.6579,4.750792054020123
